N,J,Jz,magnetization,gap_ratio_mean,gap_ratio_std,num_states_per_rd_instance,num_rd_instances,thrown_instances
13,0.535,0.414,0.5,0.5932484782240383,0.0,171,1,0
13,0.535,0.454,0.5,0.5925027650031334,0.0,171,1,0
13,0.535,0.495,0.5,0.6220861142534868,0.0,171,1,0
13,0.535,0.535,0.5,0.5672872544310722,0.0,171,1,0
13,0.535,0.576,0.5,0.5790403259216029,0.0,171,1,0
13,0.535,0.616,0.5,0.6534565753302726,0.0,171,1,0
13,0.535,0.656,0.5,0.5834004425716643,0.0,171,1,0
13,0.535,0.697,0.5,0.5875203619877378,0.0,171,1,0
13,0.535,0.737,0.5,0.5929082074511264,0.0,171,1,0
13,0.535,0.778,0.5,0.5968792467749362,0.0,171,1,0
13,0.576,0.01,0.5,0.3725913478869058,0.0,171,1,0
13,0.576,0.05,0.5,0.5102213439329929,0.0,171,1,0
13,0.576,0.091,0.5,0.5974767027059223,0.0,171,1,0
13,0.576,0.131,0.5,0.5828436866595621,0.0,171,1,0
13,0.576,0.172,0.5,0.6244613995319919,0.0,171,1,0
13,0.576,0.212,0.5,0.6147677201940821,0.0,171,1,0
13,0.576,0.252,0.5,0.5993878009001316,0.0,171,1,0
13,0.576,0.293,0.5,0.6252839697993605,0.0,171,1,0
13,0.576,0.333,0.5,0.5786564082421259,0.0,171,1,0
13,0.576,0.374,0.5,0.587796920571516,0.0,171,1,0
13,0.576,0.414,0.5,0.6384515438143048,0.0,171,1,0
13,0.576,0.454,0.5,0.6317820358490452,0.0,171,1,0
13,0.576,0.495,0.5,0.5980266324334439,0.0,171,1,0
13,0.576,0.535,0.5,0.5785271342794676,0.0,171,1,0
13,0.576,0.576,0.5,0.5735812463953222,0.0,171,1,0
13,0.576,0.616,0.5,0.5780041139432794,0.0,171,1,0
13,0.576,0.656,0.5,0.6147902726004898,0.0,171,1,0
13,0.576,0.697,0.5,0.6187580689099456,0.0,171,1,0
13,0.576,0.737,0.5,0.6100464047961598,0.0,171,1,0
13,0.576,0.778,0.5,0.6187080725534821,0.0,171,1,0
13,0.616,0.01,0.5,0.4122526275892961,0.0,171,1,0
13,0.616,0.05,0.5,0.4444144182915968,0.0,171,1,0
13,0.616,0.091,0.5,0.5446631070539962,0.0,171,1,0
13,0.616,0.131,0.5,0.5679895363048261,0.0,171,1,0
13,0.616,0.172,0.5,0.6134454313912471,0.0,171,1,0
13,0.616,0.212,0.5,0.58767168721506,0.0,171,1,0
13,0.616,0.252,0.5,0.5958537546553261,0.0,171,1,0
13,0.616,0.293,0.5,0.6145357557927702,0.0,171,1,0
13,0.616,0.333,0.5,0.5742968607972834,0.0,171,1,0
13,0.616,0.374,0.5,0.5998938412700128,0.0,171,1,0
13,0.616,0.414,0.5,0.6390207523376844,0.0,171,1,0
13,0.616,0.454,0.5,0.6076091729749674,0.0,171,1,0
13,0.616,0.495,0.5,0.5889755156119189,0.0,171,1,0
13,0.616,0.535,0.5,0.5747538889776246,0.0,171,1,0
13,0.616,0.576,0.5,0.616502951180249,0.0,171,1,0
13,0.616,0.616,0.5,0.5761284637229508,0.0,171,1,0
13,0.616,0.656,0.5,0.549658156278915,0.0,171,1,0
13,0.616,0.697,0.5,0.651329526220808,0.0,171,1,0
13,0.616,0.737,0.5,0.5684249608434121,0.0,171,1,0
13,0.616,0.778,0.5,0.6025281646644216,0.0,171,1,0
13,0.656,0.01,0.5,0.4163028112277857,0.0,171,1,0
13,0.656,0.05,0.5,0.5165215531941499,0.0,171,1,0
13,0.656,0.091,0.5,0.5468018493434913,0.0,171,1,0
13,0.656,0.131,0.5,0.5940721531347947,0.0,171,1,0
13,0.656,0.172,0.5,0.584827777865238,0.0,171,1,0
13,0.656,0.212,0.5,0.6154250691789804,0.0,171,1,0
13,0.656,0.252,0.5,0.6287226509454772,0.0,171,1,0
13,0.656,0.293,0.5,0.5660660384555859,0.0,171,1,0
13,0.656,0.333,0.5,0.6053662147870001,0.0,171,1,0
13,0.656,0.374,0.5,0.5813061106754291,0.0,171,1,0
13,0.656,0.414,0.5,0.5668600334870275,0.0,171,1,0
13,0.656,0.454,0.5,0.6201751390151825,0.0,171,1,0
13,0.656,0.495,0.5,0.6116812790304225,0.0,171,1,0
13,0.656,0.535,0.5,0.6074025263094114,0.0,171,1,0
13,0.656,0.576,0.5,0.5710143446756278,0.0,171,1,0
13,0.656,0.616,0.5,0.62246068075952,0.0,171,1,0
13,0.656,0.656,0.5,0.568583488226959,0.0,171,1,0
13,0.656,0.697,0.5,0.6312679493022371,0.0,171,1,0
13,0.656,0.737,0.5,0.6302891332252402,0.0,171,1,0
13,0.656,0.778,0.5,0.588385517299565,0.0,171,1,0
13,0.697,0.01,0.5,0.3807563377956297,0.0,171,1,0
13,0.697,0.05,0.5,0.4184598889938083,0.0,171,1,0
13,0.697,0.091,0.5,0.523665476909914,0.0,171,1,0
13,0.697,0.131,0.5,0.5349824620841073,0.0,171,1,0
13,0.697,0.172,0.5,0.5811475820557375,0.0,171,1,0
13,0.697,0.212,0.5,0.564083534200357,0.0,171,1,0
13,0.697,0.252,0.5,0.542604989894856,0.0,171,1,0
13,0.697,0.293,0.5,0.6039820911821332,0.0,171,1,0
13,0.697,0.333,0.5,0.5576326375235403,0.0,171,1,0
13,0.697,0.374,0.5,0.5778861250798698,0.0,171,1,0
13,0.697,0.414,0.5,0.6008413195849757,0.0,171,1,0
13,0.697,0.454,0.5,0.5676449272490476,0.0,171,1,0
13,0.697,0.495,0.5,0.5944591597300938,0.0,171,1,0
13,0.697,0.535,0.5,0.5801527115441665,0.0,171,1,0
13,0.697,0.576,0.5,0.5830050833948527,0.0,171,1,0
13,0.697,0.616,0.5,0.6248111466018195,0.0,171,1,0
13,0.697,0.656,0.5,0.5814549981895191,0.0,171,1,0
13,0.697,0.697,0.5,0.5797766171754158,0.0,171,1,0
13,0.697,0.737,0.5,0.5978623972559781,0.0,171,1,0
13,0.697,0.778,0.5,0.5346474604153468,0.0,171,1,0
13,0.737,0.01,0.5,0.4089623357978189,0.0,171,1,0
13,0.737,0.05,0.5,0.4300275614703315,0.0,171,1,0
13,0.737,0.091,0.5,0.4724221431391684,0.0,171,1,0
13,0.737,0.131,0.5,0.4626450387659239,0.0,171,1,0
13,0.737,0.172,0.5,0.5040112465598771,0.0,171,1,0
13,0.737,0.212,0.5,0.524730310238333,0.0,171,1,0
13,0.737,0.252,0.5,0.5305087342231499,0.0,171,1,0
13,0.737,0.293,0.5,0.528293752012588,0.0,171,1,0
13,0.737,0.333,0.5,0.5638729114773411,0.0,171,1,0
13,0.737,0.374,0.5,0.5700432960327848,0.0,171,1,0
13,0.737,0.414,0.5,0.5492031863910686,0.0,171,1,0
13,0.737,0.454,0.5,0.5702820361665317,0.0,171,1,0
13,0.737,0.495,0.5,0.5552011185150691,0.0,171,1,0
13,0.737,0.535,0.5,0.5539033287587504,0.0,171,1,0
13,0.737,0.576,0.5,0.5355981210521431,0.0,171,1,0
13,0.737,0.616,0.5,0.5890835157138407,0.0,171,1,0
13,0.737,0.656,0.5,0.5626431045219601,0.0,171,1,0
13,0.737,0.697,0.5,0.5636570085450794,0.0,171,1,0
13,0.737,0.737,0.5,0.5318273720808727,0.0,171,1,0
13,0.737,0.778,0.5,0.4759485203531537,0.0,171,1,0
13,0.778,0.01,0.5,0.3113342340404486,0.0,171,1,0
13,0.778,0.05,0.5,0.298046375398011,0.0,171,1,0
13,0.778,0.091,0.5,0.3212369175745641,0.0,171,1,0
13,0.778,0.131,0.5,0.3961638983377076,0.0,171,1,0
13,0.778,0.172,0.5,0.3736349448549824,0.0,171,1,0
13,0.778,0.212,0.5,0.3838145042651694,0.0,171,1,0
13,0.778,0.252,0.5,0.3626428784925459,0.0,171,1,0
13,0.778,0.293,0.5,0.4299645881560081,0.0,171,1,0
13,0.778,0.333,0.5,0.3775250335511012,0.0,171,1,0
13,0.778,0.374,0.5,0.3703147445221787,0.0,171,1,0
13,0.778,0.414,0.5,0.3719837739683798,0.0,171,1,0
13,0.778,0.454,0.5,0.4414735353185179,0.0,171,1,0
13,0.778,0.495,0.5,0.3911166546608729,0.0,171,1,0
13,0.778,0.535,0.5,0.4053789459565244,0.0,171,1,0
13,0.778,0.576,0.5,0.4307024129827129,0.0,171,1,0
13,0.778,0.616,0.5,0.4277132096507619,0.0,171,1,0
13,0.778,0.656,0.5,0.3795662329967676,0.0,171,1,0
13,0.778,0.697,0.5,0.3871148442750894,0.0,171,1,0
13,0.778,0.737,0.5,0.3831094935697183,0.0,171,1,0
13,0.778,0.778,0.5,0.3495526368725343,0.0,171,1,0
12,0.01,0.01,0.0,0.4024788713284754,0.010238789742618576,92,2,2
12,0.01,0.05,0.0,0.39421300190586006,0.0032711425404987338,92,2,2
12,0.01,0.091,0.0,0.4166119174772024,0.00996162240329565,92,2,2
12,0.01,0.131,0.0,0.3918696570809821,0.017883695898414625,92,2,2
12,0.01,0.172,0.0,0.392728410925848,0.018414073105857243,92,2,2
12,0.01,0.212,0.0,0.39745874921193913,0.015441202827525813,92,2,2
12,0.01,0.252,0.0,0.38380628946606155,0.0028530393815354715,92,2,2
12,0.01,0.293,0.0,0.3794858637263352,0.021337354646977086,92,2,2
12,0.01,0.333,0.0,0.37814627854480143,0.01803099726545751,92,2,2
12,0.01,0.374,0.0,0.39769367224417607,0.0030792683966650858,92,2,2
12,0.01,0.414,0.0,0.36590385436568496,0.0006052861621219097,92,2,2
12,0.01,0.454,0.0,0.39750441083738886,0.0006639987919740409,92,2,2
12,0.01,0.495,0.0,0.3773394319537662,0.01307228776539035,92,2,2
12,0.01,0.535,0.0,0.3686951687079677,0.009474210166796004,92,2,2
12,0.01,0.576,0.0,0.412806329489418,0.010712511226946914,92,2,2
12,0.01,0.616,0.0,0.37534955730720954,0.0009184040801298865,92,2,2
12,0.01,0.656,0.0,0.34808798252504036,0.012283201288511708,92,2,2
12,0.01,0.697,0.0,0.3662984873700057,0.006870592119065794,92,2,2
12,0.01,0.737,0.0,0.34980765113094114,4.994232721952652e-05,92,2,2
12,0.01,0.778,0.0,0.40646791275617544,0.02237687202540306,92,2,2
12,0.05,0.01,0.0,0.358294967743808,0.007033688135043403,92,2,2
12,0.05,0.05,0.0,0.40484467077675346,0.004183515857404008,92,2,2
12,0.05,0.091,0.0,0.3931873653547434,0.00014054990756259822,92,2,2
12,0.05,0.131,0.0,0.3944096984811483,0.02092954195275415,92,2,2
12,0.05,0.172,0.0,0.38782700617866084,0.01693118855588302,92,2,2
12,0.05,0.212,0.0,0.35596855432935254,0.03697780409954754,92,2,2
12,0.05,0.252,0.0,0.4150989278402466,0.00953580796253728,92,2,2
12,0.05,0.293,0.0,0.412288877976523,0.0012277372717013901,92,2,2
12,0.05,0.333,0.0,0.4115797899687781,0.022575425144545996,92,2,2
12,0.05,0.374,0.0,0.43613449523441944,0.004693131409090889,92,2,2
12,0.05,0.414,0.0,0.39233908684690355,0.025839201784521593,92,2,2
12,0.05,0.454,0.0,0.37815709276036713,0.006082494398854027,92,2,2
12,0.05,0.495,0.0,0.4062483700923578,0.0031476494194050686,92,2,2
12,0.05,0.535,0.0,0.37935431106273776,0.0022873170680026145,92,2,2
12,0.05,0.576,0.0,0.37838942133543196,0.01392048584071437,92,2,2
12,0.05,0.616,0.0,0.39457876066531455,0.00706714569981981,92,2,2
12,0.05,0.656,0.0,0.40556398258195503,0.003658710692481054,92,2,2
12,0.05,0.697,0.0,0.3679610680189807,0.006288501639079458,92,2,2
12,0.05,0.737,0.0,0.3712340142196223,0.013231139111623519,92,2,2
12,0.05,0.778,0.0,0.4005986872098305,0.0019191539052898776,92,2,2
12,0.091,0.01,0.0,0.40765236345134886,0.008868645776036632,92,2,2
12,0.091,0.05,0.0,0.37789353932377956,0.002025442929802973,92,2,2
12,0.091,0.091,0.0,0.405882816968547,0.02538901959308784,92,2,2
12,0.091,0.131,0.0,0.3958969392859303,0.02134872999697643,92,2,2
12,0.091,0.172,0.0,0.4031202413352599,0.0021722189234017197,92,2,2
12,0.091,0.212,0.0,0.3907292195118659,0.020893483643410315,92,2,2
12,0.091,0.252,0.0,0.37083476345235655,0.010172835215626563,92,2,2
12,0.091,0.293,0.0,0.40010466095311803,0.001890402866621843,92,2,2
12,0.091,0.333,0.0,0.3556001031572871,0.007790196446611386,92,2,2
12,0.091,0.374,0.0,0.3650749637599695,0.018391671785557007,92,2,2
12,0.091,0.414,0.0,0.3809094761687204,0.0046232290986508995,92,2,2
12,0.091,0.454,0.0,0.37553605264016193,0.011899160825995236,92,2,2
12,0.091,0.495,0.0,0.3854479967566056,0.016859672914236845,92,2,2
12,0.091,0.535,0.0,0.4073531396633791,0.0014185008389651643,92,2,2
12,0.091,0.576,0.0,0.40619974559169325,0.013649228788160744,92,2,2
12,0.091,0.616,0.0,0.38437741510201584,0.004097278975554425,92,2,2
12,0.091,0.656,0.0,0.4263219144067594,0.0046111501202712735,92,2,2
12,0.091,0.697,0.0,0.41756563810245917,0.004419895185989758,92,2,2
12,0.091,0.737,0.0,0.4244259588032534,0.01397258204013166,92,2,2
12,0.091,0.778,0.0,0.3864890602772074,0.00017589643131796226,92,2,2
12,0.131,0.01,0.0,0.4123194715181026,0.020644130608740097,92,2,2
12,0.131,0.05,0.0,0.4262805035677823,0.008642972771103707,92,2,2
12,0.131,0.091,0.0,0.4228847473233931,0.005949102970802617,92,2,2
12,0.131,0.131,0.0,0.34083046884348767,0.015148759408001117,92,2,2
12,0.131,0.172,0.0,0.3886890565201198,0.002146049889366841,92,2,2
12,0.131,0.212,0.0,0.39682084891577796,0.001429933375863529,92,2,2
12,0.131,0.252,0.0,0.4065656931891217,0.02107711977229837,92,2,2
12,0.131,0.293,0.0,0.3896208764850005,0.005603124848597207,92,2,2
12,0.131,0.333,0.0,0.38473018329392117,0.003902752568881923,92,2,2
12,0.131,0.374,0.0,0.4242978910509484,0.0031390933023772716,92,2,2
12,0.131,0.414,0.0,0.40493445934146166,0.01921370655332219,92,2,2
12,0.131,0.454,0.0,0.4003693217531572,0.00679463604819433,92,2,2
12,0.131,0.495,0.0,0.4246237501174872,0.015248746433337013,92,2,2
12,0.131,0.535,0.0,0.4308355260795712,0.005548410465749526,92,2,2
12,0.131,0.576,0.0,0.4360076169940198,0.01409207442105706,92,2,2
12,0.131,0.616,0.0,0.4214434968179286,0.009800065458029361,92,2,2
12,0.131,0.656,0.0,0.4227505936035507,0.007754195709758799,92,2,2
12,0.131,0.697,0.0,0.4542062784679328,0.0015439787383116632,92,2,2
12,0.131,0.737,0.0,0.4299443862997647,0.016683151556560222,92,2,2
12,0.131,0.778,0.0,0.42547597357498956,0.0030371439610561712,92,2,2
12,0.172,0.01,0.0,0.38627906577105275,0.001485022262343344,92,2,2
12,0.172,0.05,0.0,0.3747659823982036,0.017355354831047887,92,2,2
12,0.172,0.091,0.0,0.41495115687668693,4.942396653392911e-05,92,2,2
12,0.172,0.131,0.0,0.4004639248900763,0.021389660722556297,92,2,2
12,0.172,0.172,0.0,0.4136452814555279,0.0037377306534213672,92,2,2
12,0.172,0.212,0.0,0.40594815193583006,0.005714371406521257,92,2,2
12,0.172,0.252,0.0,0.39967584045496274,0.013719040145703493,92,2,2
12,0.172,0.293,0.0,0.47922853450238784,0.00022006020501930124,92,2,2
12,0.172,0.333,0.0,0.46001398601272026,0.007933314338573944,92,2,2
12,0.172,0.374,0.0,0.47795407830768827,0.007062466573761639,92,2,2
12,0.172,0.414,0.0,0.4789673363348069,2.5575593241428107e-05,92,2,2
12,0.172,0.454,0.0,0.48755410960326523,0.016901206283421566,92,2,2
12,0.172,0.495,0.0,0.46996873290938346,0.008247964683041287,92,2,2
12,0.172,0.535,0.0,0.46774060236489096,0.022283805492893716,92,2,2
12,0.172,0.576,0.0,0.5081695096290273,0.013692148136440402,92,2,2
12,0.172,0.616,0.0,0.4752610611103873,0.00265605756768289,92,2,2
12,0.172,0.656,0.0,0.4667087446005514,0.031012267716607644,92,2,2
12,0.172,0.697,0.0,0.500258695898196,0.005086799704045963,92,2,2
12,0.172,0.737,0.0,0.48351640394926887,0.001765092809831198,92,2,2
12,0.172,0.778,0.0,0.5136205853340755,0.012458368587355273,92,2,2
12,0.212,0.01,0.0,0.37770541866225554,0.004394197218198614,92,2,2
12,0.212,0.05,0.0,0.4078508345989916,0.01811875427120191,92,2,2
12,0.212,0.091,0.0,0.37933623382615267,0.011369547966894683,92,2,2
12,0.212,0.131,0.0,0.4234629704808152,0.00249284069255562,92,2,2
12,0.212,0.172,0.0,0.4246191089052479,0.001873366841502272,92,2,2
12,0.212,0.212,0.0,0.4316105753640893,0.009542702845079992,92,2,2
12,0.212,0.252,0.0,0.4694212785646197,0.0021204351097357244,92,2,2
12,0.212,0.293,0.0,0.4604615553963046,0.026897272563477875,92,2,2
12,0.212,0.333,0.0,0.5204169134778176,2.756353347699303e-05,92,2,2
12,0.212,0.374,0.0,0.5326447206501688,0.011407043211625889,92,2,2
12,0.212,0.414,0.0,0.5151802101906304,0.003358042907216252,92,2,2
12,0.212,0.454,0.0,0.5548880570136714,0.0020156114470022968,92,2,2
12,0.212,0.495,0.0,0.5503996488589238,0.008304002986515513,92,2,2
12,0.212,0.535,0.0,0.5357883298709257,0.011227548777760443,92,2,2
12,0.212,0.576,0.0,0.559633477172607,0.015263472006798062,92,2,2
12,0.212,0.616,0.0,0.5824416780401052,0.0030917124476624314,92,2,2
12,0.212,0.656,0.0,0.5550767524102924,0.00288355499655768,92,2,2
12,0.212,0.697,0.0,0.5492288602432618,0.0029379290745203956,92,2,2
12,0.212,0.737,0.0,0.5234206536206194,0.005773123512162914,92,2,2
12,0.212,0.778,0.0,0.5595769597810871,0.005169015310127367,92,2,2
12,0.252,0.01,0.0,0.4407217318853347,0.0037448149482472437,92,2,2
12,0.252,0.05,0.0,0.43156665599995786,0.005575116436736971,92,2,2
12,0.252,0.091,0.0,0.4326055857159039,0.007606030335998826,92,2,2
12,0.252,0.131,0.0,0.4985383701649801,0.02151998408801531,92,2,2
12,0.252,0.172,0.0,0.47290706331566945,0.0039439106142057645,92,2,2
12,0.252,0.212,0.0,0.4940352912019818,0.014945629581681608,92,2,2
12,0.252,0.252,0.0,0.5301068774499491,0.01373184993076082,92,2,2
12,0.252,0.293,0.0,0.5269987880063545,0.006920904844835818,92,2,2
12,0.252,0.333,0.0,0.5455661395902156,0.024535880860025727,92,2,2
12,0.252,0.374,0.0,0.576543391157476,0.010371195660506816,92,2,2
12,0.252,0.414,0.0,0.555784197910998,0.005113821802504526,92,2,2
12,0.252,0.454,0.0,0.553240894673241,0.02919926885644969,92,2,2
12,0.252,0.495,0.0,0.6040674892266111,0.006244871496315918,92,2,2
12,0.252,0.535,0.0,0.5654997651744247,0.0006423500513557112,92,2,2
12,0.252,0.576,0.0,0.5884148635692164,0.010544272145464106,92,2,2
12,0.252,0.616,0.0,0.5772221145302636,0.005382727197013881,92,2,2
12,0.252,0.656,0.0,0.5681616017979915,0.011264251414467519,92,2,2
12,0.252,0.697,0.0,0.5683303120854839,0.0061597652159456895,92,2,2
12,0.252,0.737,0.0,0.6018673423183388,0.010106541827530235,92,2,2
12,0.252,0.778,0.0,0.5559128861842191,0.0016485616870692832,92,2,2
12,0.293,0.01,0.0,0.39833852394993824,0.0042059245945059165,92,2,2
12,0.293,0.05,0.0,0.42313696663994266,0.0034396361389770203,92,2,2
12,0.293,0.091,0.0,0.4607885771718442,0.0013903206830926107,92,2,2
12,0.293,0.131,0.0,0.4764772711406656,0.03020364580348492,92,2,2
12,0.293,0.172,0.0,0.5182875655717147,0.001092486542465576,92,2,2
12,0.293,0.212,0.0,0.5836909703654498,0.015660031940335828,92,2,2
12,0.293,0.252,0.0,0.5669967279411023,0.018490858397211984,92,2,2
12,0.293,0.293,0.0,0.56758012987227,0.019079583826998092,92,2,2
12,0.293,0.333,0.0,0.5851594739423871,0.005290158305215842,92,2,2
12,0.293,0.374,0.0,0.5672577026165111,0.016761321547317964,92,2,2
12,0.293,0.414,0.0,0.5785598087336716,0.009463022227369,92,2,2
12,0.293,0.454,0.0,0.620322858509607,0.010907958241947513,92,2,2
12,0.293,0.495,0.0,0.6193014335732254,0.01101461895311312,92,2,2
12,0.293,0.535,0.0,0.6288811191937801,0.011314270734614995,92,2,2
12,0.293,0.576,0.0,0.5763812928193224,0.003837224612867507,92,2,2
12,0.293,0.616,0.0,0.6277107251636875,0.004014806720334441,92,2,2
12,0.293,0.656,0.0,0.598421685890407,0.004333054047220952,92,2,2
12,0.293,0.697,0.0,0.6180974801217639,0.004863852189069484,92,2,2
12,0.293,0.737,0.0,0.6049170811420348,0.019737897287891826,92,2,2
12,0.293,0.778,0.0,0.6027111547309134,0.00648812374639407,92,2,2
12,0.333,0.01,0.0,0.39583129027660924,0.020768861564312124,92,2,2
12,0.333,0.05,0.0,0.44880316837095424,0.006894632703778408,92,2,2
12,0.333,0.091,0.0,0.501961170157803,0.003524821358213165,92,2,2
12,0.333,0.131,0.0,0.5268656598365659,0.039378711173107955,92,2,2
12,0.333,0.172,0.0,0.5455249052034217,0.008589804723048156,92,2,2
12,0.333,0.212,0.0,0.5749030602338909,0.009791239030699062,92,2,2
12,0.333,0.252,0.0,0.5876337967721742,0.005687628081534335,92,2,2
12,0.333,0.293,0.0,0.5653417040015765,0.0019446866760390313,92,2,2
12,0.333,0.333,0.0,0.6145736406316538,0.002539539321874451,92,2,2
12,0.333,0.374,0.0,0.5932277253177718,0.004759296334335805,92,2,2
12,0.333,0.414,0.0,0.57232112277296,0.007859961959274742,92,2,2
12,0.333,0.454,0.0,0.6071464090821723,0.012575066600875207,92,2,2
12,0.333,0.495,0.0,0.6066491461427268,0.02447882626995951,92,2,2
12,0.333,0.535,0.0,0.5733266123112073,0.009656812537449155,92,2,2
12,0.333,0.576,0.0,0.5808326981119478,7.358785526051514e-05,92,2,2
12,0.333,0.616,0.0,0.6021611942949228,0.00019963301872977235,92,2,2
12,0.333,0.656,0.0,0.5921460102744811,0.000637170410312804,92,2,2
12,0.333,0.697,0.0,0.5976510568276381,0.029926703409514366,92,2,2
12,0.333,0.737,0.0,0.6194946902308127,0.005947530792029532,92,2,2
12,0.333,0.778,0.0,0.6076735000447347,0.0005506000401516165,92,2,2
12,0.374,0.01,0.0,0.439649811609042,0.03136832962648006,92,2,2
12,0.374,0.05,0.0,0.462841131288743,0.004434187389944999,92,2,2
12,0.374,0.091,0.0,0.5267173455588683,0.004833710977552308,92,2,2
12,0.374,0.131,0.0,0.5869844631091028,0.006345111380193613,92,2,2
12,0.374,0.172,0.0,0.5694034695900404,0.003917165347354534,92,2,2
12,0.374,0.212,0.0,0.585136100441878,0.009637557229133786,92,2,2
12,0.374,0.252,0.0,0.5849087698748701,0.009394914886782457,92,2,2
12,0.374,0.293,0.0,0.6085140468778687,0.010408834695931346,92,2,2
12,0.374,0.333,0.0,0.5956973476007164,0.025239795567645107,92,2,2
12,0.374,0.374,0.0,0.5796251383362656,0.0007660591044744147,92,2,2
12,0.374,0.414,0.0,0.5743893373813249,0.004403866254120481,92,2,2
12,0.374,0.454,0.0,0.6103816287181563,0.022164238362121558,92,2,2
12,0.374,0.495,0.0,0.5876312542725615,0.009400311315034104,92,2,2
12,0.374,0.535,0.0,0.5826595603538663,0.01646953760653913,92,2,2
12,0.374,0.576,0.0,0.5724914859395411,0.013960496540473877,92,2,2
12,0.374,0.616,0.0,0.587943280806728,0.022854028749706826,92,2,2
12,0.374,0.656,0.0,0.5798369280105438,0.005486522941341332,92,2,2
12,0.374,0.697,0.0,0.5889657911369692,0.013836277433807886,92,2,2
12,0.374,0.737,0.0,0.6035249913963244,0.012730937002321197,92,2,2
12,0.374,0.778,0.0,0.5855754776234834,0.020436214632858385,92,2,2
12,0.414,0.01,0.0,0.3934826719979959,0.015027024012351481,92,2,2
12,0.414,0.05,0.0,0.4640035477278893,0.008716876269032198,92,2,2
12,0.414,0.091,0.0,0.5734810501689711,0.02857915850320253,92,2,2
12,0.414,0.131,0.0,0.5538753902955924,0.026349124229023246,92,2,2
12,0.414,0.172,0.0,0.5666258693595729,0.0027819189925057386,92,2,2
12,0.414,0.212,0.0,0.5847326003453791,0.001594991835439652,92,2,2
12,0.414,0.252,0.0,0.5914464570595908,0.0005113617286891525,92,2,2
12,0.414,0.293,0.0,0.6039098572827177,0.010378466747950121,92,2,2
12,0.414,0.333,0.0,0.5991697668254391,0.0016301959736769733,92,2,2
12,0.414,0.374,0.0,0.5825122523164596,0.0008857560036591994,92,2,2
12,0.414,0.414,0.0,0.6008931702042037,0.008045395476683481,92,2,2
12,0.414,0.454,0.0,0.6051608221055136,0.00308121577198478,92,2,2
12,0.414,0.495,0.0,0.5828924237425588,0.007169696474786824,92,2,2
12,0.414,0.535,0.0,0.6243130941512606,0.0007079228560574746,92,2,2
12,0.414,0.576,0.0,0.6127131460410931,0.004338556260275794,92,2,2
12,0.414,0.616,0.0,0.5947364431522886,0.019956207028563655,92,2,2
12,0.414,0.656,0.0,0.5806595502303442,0.00038853414250555884,92,2,2
12,0.414,0.697,0.0,0.5953411089961884,0.03330527532883004,92,2,2
12,0.414,0.737,0.0,0.5791201616225512,0.014423968840939272,92,2,2
12,0.414,0.778,0.0,0.6131606761141274,0.015222574426892788,92,2,2
12,0.454,0.01,0.0,0.3798074475574583,0.00708565709849876,92,2,2
12,0.454,0.05,0.0,0.4870136007359646,0.007041539877545799,92,2,2
12,0.454,0.091,0.0,0.5666931474613646,0.009137006860485741,92,2,2
12,0.454,0.131,0.0,0.5756909071129482,0.014740701254589594,92,2,2
12,0.454,0.172,0.0,0.6048449449197006,0.001798482899093734,92,2,2
12,0.454,0.212,0.0,0.5878482982778963,0.004153735935423064,92,2,2
12,0.454,0.252,0.0,0.6065849429893244,0.011487288704319698,92,2,2
12,0.454,0.293,0.0,0.6150293875682215,0.014147212187553992,92,2,2
12,0.454,0.333,0.0,0.6083760444643269,0.004503655862156841,92,2,2
12,0.454,0.374,0.0,0.6267496457261077,0.0028201948560063195,92,2,2
12,0.454,0.414,0.0,0.6006102845997323,0.00986898365666955,92,2,2
12,0.454,0.454,0.0,0.5680770109674282,0.02478538507922229,92,2,2
12,0.454,0.495,0.0,0.6000266152012754,0.008219771078129046,92,2,2
12,0.454,0.535,0.0,0.5918099838340886,0.030696873525928425,92,2,2
12,0.454,0.576,0.0,0.6132975196656072,0.009326795058046844,92,2,2
12,0.454,0.616,0.0,0.5839598851679749,0.007964399958714119,92,2,2
12,0.454,0.656,0.0,0.5945169709831982,0.0019816799124469098,92,2,2
12,0.454,0.697,0.0,0.6027792283674919,0.0019527679182060886,92,2,2
12,0.454,0.737,0.0,0.6019550157902611,0.0029823195616719977,92,2,2
12,0.454,0.778,0.0,0.6032346629902918,0.005392920973141924,92,2,2
12,0.495,0.01,0.0,0.4344294242012473,0.013710279891525207,92,2,2
12,0.495,0.05,0.0,0.4660932655316372,0.004229917191091975,92,2,2
12,0.495,0.091,0.0,0.5382983388651046,0.017118631580019972,92,2,2
12,0.495,0.131,0.0,0.5961774531349531,0.007978087741945583,92,2,2
12,0.495,0.172,0.0,0.6087910786266892,0.011095249310860478,92,2,2
12,0.495,0.212,0.0,0.5718656655764727,0.013263378502617773,92,2,2
12,0.495,0.252,0.0,0.623751547487982,0.014884222535902769,92,2,2
12,0.495,0.293,0.0,0.6161650919888624,0.016196833319199577,92,2,2
12,0.495,0.333,0.0,0.593891747657405,0.013300843941659035,92,2,2
12,0.495,0.374,0.0,0.608293314556436,0.0075608907202647235,92,2,2
12,0.495,0.414,0.0,0.6144306162142352,0.003138240347953347,92,2,2
12,0.495,0.454,0.0,0.558157304594246,0.030628159383132236,92,2,2
12,0.495,0.495,0.0,0.6119981964894137,0.0036156033135838483,92,2,2
